t_s,speed_rpm,iq_A,id_A
282.4,6000.0,80.0,-10.0
282.5,6000.0,80.0,-10.0
282.6,6000.0,80.0,-10.0
282.7,6000.0,80.0,-10.0
282.8,6000.0,80.0,-10.0
282.9,6000.0,80.0,-10.0
283.0,6000.0,80.0,-10.0
283.1,6000.0,80.0,-10.0
283.2,6000.0,80.0,-10.0
283.3,6000.0,80.0,-10.0
283.4,6000.0,80.0,-10.0
283.5,6000.0,80.0,-10.0
283.6,6000.0,80.0,-10.0
283.7,6000.0,80.0,-10.0
283.8,6000.0,80.0,-10.0
283.9,6000.0,80.0,-10.0
284.0,6000.0,80.0,-10.0
284.1,6000.0,80.0,-10.0
284.2,6000.0,80.0,-10.0
284.3,6000.0,80.0,-10.0
284.4,6000.0,80.0,-10.0
284.5,6000.0,80.0,-10.0
284.6,6000.0,80.0,-10.0
284.7,6000.0,80.0,-10.0
284.8,6000.0,80.0,-10.0
284.9,6000.0,80.0,-10.0
285.0,6000.0,80.0,-10.0
285.1,6000.0,80.0,-10.0
285.2,6000.0,80.0,-10.0
285.3,6000.0,80.0,-10.0
285.4,6000.0,80.0,-10.0
285.5,6000.0,80.0,-10.0
285.6,6000.0,80.0,-10.0
285.7,6000.0,80.0,-10.0
285.8,6000.0,80.0,-10.0
285.9,6000.0,80.0,-10.0
286.0,6000.0,80.0,-10.0
286.1,6000.0,80.0,-10.0
286.2,6000.0,80.0,-10.0
286.3,6000.0,80.0,-10.0
286.4,6000.0,80.0,-10.0
286.5,6000.0,80.0,-10.0
286.6,6000.0,80.0,-10.0
286.7,6000.0,80.0,-10.0
286.8,6000.0,80.0,-10.0
286.9,6000.0,80.0,-10.0
287.0,6000.0,80.0,-10.0
287.1,6000.0,80.0,-10.0
287.2,6000.0,80.0,-10.0
287.3,6000.0,80.0,-10.0
287.4,6000.0,80.0,-10.0
287.5,6000.0,80.0,-10.0
287.6,6000.0,80.0,-10.0
287.7,6000.0,80.0,-10.0
287.8,6000.0,80.0,-10.0
287.9,6000.0,80.0,-10.0
288.0,6000.0,80.0,-10.0
288.1,6000.0,80.0,-10.0
288.2,6000.0,80.0,-10.0
288.3,6000.0,80.0,-10.0
288.4,6000.0,80.0,-10.0
288.5,6000.0,80.0,-10.0
288.6,6000.0,80.0,-10.0
288.7,6000.0,80.0,-10.0
288.8,6000.0,80.0,-10.0
288.9,6000.0,80.0,-10.0
289.0,6000.0,80.0,-10.0
289.1,6000.0,80.0,-10.0
289.2,6000.0,80.0,-10.0
289.3,6000.0,80.0,-10.0
289.4,6000.0,80.0,-10.0
289.5,6000.0,80.0,-10.0
289.6,6000.0,80.0,-10.0
289.7,6000.0,80.0,-10.0
289.8,6000.0,80.0,-10.0
289.9,6000.0,80.0,-10.0
290.0,6000.0,-50.0,0.0
290.1,5940.0,-50.0,0.0
290.2,5880.0,-50.0,0.0
290.3,5820.0,-50.0,0.0
290.4,5760.0,-50.0,0.0
290.5,5700.0,-50.0,0.0
290.6,5640.0,-50.0,0.0
290.7,5580.0,-50.0,0.0
290.8,5520.0,-50.0,0.0
290.9,5460.0,-50.0,0.0
291.0,5400.0,-50.0,0.0
291.1,5340.0,-50.0,0.0
291.2,5280.0,-50.0,0.0
291.3,5220.0,-50.0,0.0
291.4,5160.0,-50.0,0.0
291.5,5100.0,-50.0,0.0
291.6,5040.0,-50.0,0.0
291.7,4980.0,-50.0,0.0
291.8,4920.0,-50.0,0.0
291.9,4860.0,-50.0,0.0
292.0,4800.0,-50.0,0.0
292.1,4740.0,-50.0,0.0
292.2,4680.0,-50.0,0.0
292.3,4620.0,-50.0,0.0
292.4,4560.0,-50.0,0.0
292.5,4500.0,-50.0,0.0
292.6,4440.0,-50.0,0.0
292.7,4380.0,-50.0,0.0
292.8,4320.0,-50.0,0.0
292.9,4260.0,-50.0,0.0
293.0,4200.0,-50.0,0.0
293.1,4140.0,-50.0,0.0
293.2,4080.0,-50.0,0.0
293.3,4020.0,-50.0,0.0
293.4,3960.0,-50.0,0.0
293.5,3900.0,-50.0,0.0
293.6,3840.0,-50.0,0.0
293.7,3780.0,-50.0,0.0
293.8,3720.0,-50.0,0.0
293.9,3660.0,-50.0,0.0
294.0,3600.0,-50.0,0.0
294.1,3540.0,-50.0,0.0
294.2,3480.0,-50.0,0.0
294.3,3420.0,-50.0,0.0
294.4,3360.0,-50.0,0.0
294.5,3300.0,-50.0,0.0
294.6,3240.0,-50.0,0.0
294.7,3180.0,-50.0,0.0
294.8,3120.0,-50.0,0.0
294.9,3060.0,-50.0,0.0
295.0,3000.0,-50.0,0.0
295.1,2940.0,-50.0,0.0
295.2,2880.0,-50.0,0.0
295.3,2820.0,-50.0,0.0
295.4,2760.0,-50.0,0.0
295.5,2700.0,-50.0,0.0
295.6,2640.0,-50.0,0.0
295.7,2580.0,-50.0,0.0
295.8,2520.0,-50.0,0.0
295.9,2460.0,-50.0,0.0
296.0,2400.0,-50.0,0.0
296.1,2340.0,-50.0,0.0
296.2,2280.0,-50.0,0.0
296.3,2220.0,-50.0,0.0
296.4,2160.0,-50.0,0.0
296.5,2100.0,-50.0,0.0
296.6,2040.0,-50.0,0.0
296.7,1980.0,-50.0,0.0
296.8,1920.0,-50.0,0.0
296.9,1860.0,-50.0,0.0
297.0,1800.0,-50.0,0.0
297.1,1740.0,-50.0,0.0
297.2,1680.0,-50.0,0.0
297.3,1620.0,-50.0,0.0
297.4,1560.0,-50.0,0.0
297.5,1500.0,-50.0,0.0
297.6,1440.0,-50.0,0.0
297.7,1380.0,-50.0,0.0
297.8,1320.0,-50.0,0.0
297.9,1260.0,-50.0,0.0
298.0,1200.0,-50.0,0.0
298.1,1140.0,-50.0,0.0
298.2,1080.0,-50.0,0.0
298.3,1020.0,-50.0,0.0
298.4,960.0,-50.0,0.0
298.5,900.0,-50.0,0.0
298.6,840.0,-50.0,0.0
298.7,780.0,-50.0,0.0
298.8,720.0,-50.0,0.0
298.9,660.0,-50.0,0.0
299.0,600.0,-50.0,0.0
299.1,540.0,-50.0,0.0
299.2,480.0,-50.0,0.0
299.3,420.0,-50.0,0.0
299.4,360.0,-50.0,0.0
299.5,300.0,-50.0,0.0
299.6,240.0,-50.0,0.0
299.7,180.0,-50.0,0.0
299.8,120.0,-50.0,0.0
299.9,60.0,-50.0,0.0
